review,sentiment
"super ganda, pati sister and mama ko nagustuhan super sulit ang price. will order again",3
received all the items in good condition. useful ang battery para sa handy fan lalo na sa panahon. di din matagal ang shipping. maayos ang packaging at safe ang mga items. thank you seller sa magandang service.,3
i love it. magaganda ang mga items na nisend. well packed. also accommodating ang seller. will definitely order again.,3
true to color! i’m obsessed y’all. one of the best purchase! this is so cute af! i’ll buy again but different color! thank you so much for this cutest stuff.,3
"maganda po sya, ganyan ka kapal tas nadedetach and attach din sya para maluwagan and masikipan. overall maganda nman",3
ang soft and napakastandard ng pagkakagawa. napakalong lasting ng lip therapy na ito. napakasmooth pa sa labi.,3
maganda ang product tyaka satisfied naman ako hehehe gusto ko mag order olit,3
"okay na okay ang quality for its price! worth it! kala mo mamahalin comfy sa paa. sakto lng din ang size. size 7 paa ko, so i ordered 38/39. i'll definitely order other styles. thank you",3
so far wala pa sana magtagal kahit mura lng.. thank you seller,3
"the one fan got broken but i fix it already, the packaging not quite good but it arrive safely nmn. malakas sya thx seller",4
wala picute kasi binigay ko na agad haha .. a b c d e f g h i l o v e y o u,4
"ang ganda po ng pants hindi siya makapal hindi din manipis sakto lang ung tela malambot at komportable isuot..thanks po seller,shoppee and kuya na nagdeliver.",3
graby ang ganda ng design niya tas good yung sound quality walang basag,3
thankyou sa seller natupad ung request ko na umabot ngaung araw sakto po ang dating maganda ung item buti nlng dalawa binili ko order po ulit aq nxtym salamat dun s delivery mbait po at on tym,3
maganda xa size 8 ako sakto lng nagustohan rin ng anak ko yong isa .. sana lahat ng rider may shopee pay kasi sayng yong cashback but thankyou seller,3
"maganda xa... maganda xa pwede pang skul,at tama lang prize nia",3
"maganda cia at sobrang lambot sa paa pang lakad,at ang bilis ng pg deliver thank u sa seller at rider...",3
iba yung color ng paka orange sa picture vs sa personal. pero ok lang naman. cute pa rin yung orange color.,4
super safe ang item..bilis dumating..rate 5stars...,3
"good sorry for the super late review sobrang busy lang anyway, maganda and solid naman yung tumbler nagustuhan ko ang ni mama what you see is what you get talaga thank you seller",3
okay sya medyo naliliitan lng ako compare dun sa nabili nung friend ko but all in all maganda sya nagana and sturdy ung kanyang stand,4
ito na ata ang pinaka the best na bluetooth earphone. the best ang sounds lalo na sa pakikinig ng music at panunuod ng videos or movies. ang astig din lalo na sa gaming! so far ito na ata ang number one bluetooth earphone,3
good maganda xia..thank you seller,3
"maganda , as i expected from the seller.. thanks po.",3
"good quality excellent thank you seller pangalawang bili ko na to highly recommend mga ka shoppes,",3
"10000/10 napaka.worth it bilhin, what you see is what you get talaga kaya pabudol na po kayo!!!!",3
best guality so very usefull to use lalo na gaya ko na driver ang init supper salamt sa seller at shoppe rider godbless po ingat,3
good wow super cute tlga sobra nagustohan ko sya... sa mura hlaga my magnda kna pang ootd. thank you seller and rider,3
maganda tela nung high waist panty pero yung bra hindi ko nagustuhan malaki yung pagka form ng sa may breast tsaka manipis,4
good nice product.. sana matibay ito and magtagal.. literal na maliit pala talaga.. d xa pwede sa pangmalakasan na ulan.. but still okay na rin..,3
good hindi ko alam pano idescribe ang fabric niya since para siyang rubber or what pero maganda naman hindi naman ako nagka-allergy or what hehe,3
okay naman siya... video not related,4
"okay lang naman kaya lang mas maganda pa rin yung may kulay,thank you seller at sa nagdeliver po,",4
super effective.. medyo loud lang talaga ung sound at madaling uminit.. pero it does the job well.. sana mag tagal..,3
good quality and malakas sulit na sulit bibili pa ulit sa susunod,3
thank you seller and kuya rider maganda siya at walang damages malambot sa paa mauulit ito order ako uli tnx again,3
all goods nmn to.yung box nya lng naka gusit at medyo bukas akala ko nga. sira din yung item e.per well good nmn pala. ty po seller,4
thank you seller dumating na order ko maganda siya sakto lang ang sukat sakin medyo makapal din tela niya,3
"maganda, malambot siya suotin at maganda yung pagkakabalot.. thank you po seller",3
ang cute. tamang tama ang size. mabilis pa maiship. will definitely order again. thank you seller,3
"maganda po...excited yung dalawa..,,, salamat...magagamit nila ito sa study,,at online class",3
"good ganda ng quality, worth it sa price, thank you seller",3
ok naman 2nd purchase ko na to pero lagi parin may kulang last time kulang ng 2pack ng face mask pero sinend naman nila sa gcash yung refund.. ngayon kulang nanaman ng 1pack ng mask..,4
"2nd ordered kuna ito ang ganda talaga at ang mga design sosyalan, very affordable pa",3
nice maganda at maayos mga products shipped immediately well packed will order again thank you shopee,3
this is so perfect for me for a very cheap price. i will buy more next time. mall price for like this is 1000 and it doesnt fit me. sakto un 3xl,3
order recieved....thank you seller ilang beses na akong nakaorder sa inyo ok na ok ang quality ng mga item nyo......order ulit ako next time........thank you din kay kuyang rider.......,3
"matibay thank you seller!!.d po ako nagkamali sa pag order,wala pong damage lahat.maganda lahat.",3
i love how it fits on me. i don't regret buying it. planning to buy more from this store. sulit na sulit ang pera mo dito. perfect ang length and it hugs my body. love it,3
wala po akong picture pero maganda po quality ng sandals. rubber sya so maganda for rainy season hehe. i will probably order again,3
"very happy pamangkin ko, mura sya para sa price nya. mukang mabigat pero magaan lang pala sya. need lagyan ng toe box guard para di masyadong lukot at maluma agad. thank you",3
ok ang quality nagustuhan ko ginagamit ko sa apo ko kc may sipon linagyan ko ng tubig at vicks guminhawa ang paghinga nya..salamat po..,3
"2nd time to order, perfectly fit kasi kay hubby.. fast delivery...thank you seller, shopee and rider..till next order..",3
rubber maganda...ang cucute thankyou seller pinagbyan mo q sa tamang size at clor...thankyou...thankyou...shoppee at kua rider salmt...,3
dec. 17 the quality is good na for its priceee super lambot n affordable thank u so much!!,3
maganda po. maraming salamat. magamit ko ito sa pictorial at online class. napakaganda ng quality. sana tumagal siya. super satisfied.,3
"ang gandaaaa!!! especially the bags i love it!! worth it for its pricee!!!! thank you seller, shopee, and kuya rider!! follow me on my shop as well",3
liquid eh order ako ulit pang amoy chupapi tnx;!!,3
"super ganda ng product na to!!! all are functioning,no damage & well packaged!! i will surely order again",3
"about sa size na nakalagay sa description medj tama sya 23cm talaga yung size ko 36 dapat ako, pero i got the 37 which is 23.5 naman ang insole and i'm glad that i made the right choice kasi ang hard at ang sturdy kasi ng shoes, na",4
"ang ganda nya. for a cheap price, pero ang cute nya. nagustuhan dn sya ng ate ko ang sarap sa paa. will order again para sa hipag ko.",3
"received ordered in good condition and complete,no damage at all,gumagana nman, thank you seller",3
hindi sya totally photochromic,2
ang lambot niya sa paa. maayos naman siyang dumating at sakto lang nung sinukat ko. maraming salamat seller happy new year,3
super thank you maayos po ung binigay kahit na naka 1deals sobrang thank you po godbless po,3
"well packed at ang ganda pa nung item, may dumi yung takip tsaka hindi na matanggal pero overall ang ganda naman ang bilis pa ng pag deliver. thank you so much seller!",3
its my second time to order in this shop.. i ordered again kasi sobrang ganda ng quality ng square pants nila super sulit sa price. thank tou so much seller. will order agian for sure.,3
maganda po lahat salamat po seller ang mura lang po sulit na sulit po. salamat din shopee at kay kuya rider. salamat po ulit,3
"napakaganda ng shoes,,tnx po seller",3
"grabe ang ganda ng slippers. it exceeds my expectation. super mura pero ang ganda, ang bigat pa. thank you so much seller. will order again grabe ang ganda ng slippers. it exceeds my expectation. super mura pero ang ganda, ang bigat pa. thank you so much seller. will order again",3
okay po ang item tas nka bubble pa doble pa ang pagkabalot okay po sya thank seller at kay shopee lalo na kay kuya rider,3
8 nagexpect lang siguro ako ang alam ko sa authentic hawk parang malambot kapal si tela at pagkaalign ni pad perfect ito medyo nipis lutong pero salamat po lock in tech medyo may excess na sinulid tas un heavy duty zipper parang magbakbak,4
"very good nagamit ko na siya and sobrang cute niya, wala din sira maayos super love it",3
hi. kinda disappointed sa part na kulang ng strap yung isang bra sa picture kasi dalawa yung strap tapos iisa lang yung nakarating samin. overall maganda pero sana po nxt time paki check ng product hindi pa nman po sa amin yung isang bra na walang strap.. pero thank you,4
nagamit na namin kaso maitim na siya. bili nalang ulit ako next time. thanks,4
8/10 fast delivery... thqnk u seller and rider. will order again,3
nakalimutan ko picturan kasi binigay ko agad sa pinag regaluhan ko! pero mga dzai pa budol na kayo dito super goods ng quality & super laki i think kasya hanggang 1-3 years old haha basta malaki siya na ang ganda,3
"two days lang dumating na agad. ang ganda niyaaa, tama 'yung color at size. maganda 'yung quality, 'di mainit sa feeling 'tsaka comfortable talaga siya. sakto 'yung size sa'kin kahit 4'10"" lang ako, perfect sa mga petite. thank you so much seller, shopee, and rider.",3
watery/oily omggg it's so bangooo swearrr nitry ko sya then it's been 19hrs na pero hanggang ngayon amoy ko padin syaaa. ang bango nya talagaaaa buy na kayoo,3
"super ganda ng tela nya dahil cotton fabric sya, ang sarap suoten dahil malambot sa katawan. thank you so much shopee, thank you seller & courier.",3
"very good maganda po lahat ng na order ko, thank you",3
sounds and bass is an 7/10 but better sya sa mga buds na natry ko na. nakukulangan lang ako sa bass. sana lang pwede palitan yung language when changing from music mode to game mode and vise versa. di ko na kasi alam if nakagame mode na ba yung buds,4
subra ganda ng quality thank you so much di po ako mag sisi ..subra ganda ng quality . order na po ako ulit,3
excuse sa paa kong dirty npakaganda ng quality at okay din ung fit nya sa paa ko. lakas mga shala nung slippers love it so much,3
"gamit ko rigth now yung ring light, ang ganda ng quality, well packanged, walang damage yung box, gar3b sobra sobra sa bubble wrap hahaha, thank you seller! all in all 5/5",3
"grabeee!! i saved alot of money, i don’t usually rate products pero eto deseervee<3 super kaamoy nya yung original wala akomg masabi!! muntik na ako bumili ng original pero i said na try ko ito and didn’t disappoint thankyouu seller",3
anggg kyuttt nyaaa po excited nakong suotin tenchuuu,3
"always in good quality, mabait po si seller , sana double or tripple check lang sa orders para tugma lahat .. nakipag coordinate naman c seller.. well order parin nman po .. thank you",3
9/10 thanks po cute ang ang mabango po siya ok lahat ng dumating isa lang na video han ko kinuha agad nila,3
super ganda huhu ! sorry late rate medyo busy eh hihi bibili ako ulit kase kulang thanks selleeeer!!,3
maangas yung kulay satisfied true collors makapal parang muka lang ng kapitbahay hahahahhahhahahhahahhahahhahahahhahahahhahahhahah all goods,3
"saktong sakto saken di ako nag add size kaso ang luwag pa din nung mga line line, sana magtagal ang nipis niya lang. kung mag aadd size kayo much better kaso maluwag talaga yung mga line niya.",3
ndi sya ariana grande cloud amoy nya yung so in love ng bench disappointed ako,1
10 maganda nagustohan ng hubby ko madali dalahin kasi slim lang sya stay hydrated ganda pa ng kulay will order again,3
thank you po seller and shopee ganda ng quality ng umbrella and medyo maliit yung umbrella but ok namn kase pang 1 tao lng tlga hahaha,3
thank you so much seller for being honest and trustworthy. items delivered complete and in good condition godspeed to your business just right lang yung fit niya and hindi uncomfortable yung pagsinuot na.,3
"idk yet let's see kung tatagal nga s'ya, hopefully overall, i love the product and for sure bibili ulit ako since pati yung mom ko nag papabili din",3
items shipped immediately! super well-packaged ang daming bubble wrap! excellent quality! will order again,3
second time order ko na po and again ang ganda ng quality nung tumbler. okay din yung spoon n fork set hehehehe thanksssss,3
okay yung items. walang damage. at maganda packaging nya. thank you seller. yung picture not related. for coins only,3
"oilyyy my favoriteeeee, if u like sweet scents and just fresh powdery scent and expensive go buy this one! kahit na sa malayo ka maaamoy ka nila hahahahah",3
nice come with box ang ganda nya and very comfortable..cute ng colors..mall quality..thank you so much seller..god bless you! im happy..,3
it was definitely worth it. akala ko may missing parts pero wala. complete lahat and maayos. di din maluwag yung lalagyan ng phone and ring light.,3
cute it's really good for usb fan. like it. thank you seller as well as shopee,3
mabango pero not long lasting. mabilis din nadeliver. thank you!,4
maganda ung tela nung jogging pants. makapal. ok din ang tahi. maayos sya. sakto lng din sya sakin! will order again next sale. thank you seller!,3
"mali yung shade na dumating sakin , dapat color maroon at red eyy pero parehas red ang dumating pero ang ganda naman , mali nga lang",4
"i ordered h&m, i received bench i'm still grateful kasi mura naman",4
8/10 maganda naman sya sa price nya. sakto lang din ung size 40 sakin. di pwedeng lagyan ng insole lalo na kung 5 or 6cm ung insole d kakayanin. mga 3cm lang pwede. about sa appearance nya feel ko isang kalmot lng ng pusa ko gasgas agad ingatan nalang siguro,4
ang cuteeee. lalo ko naexcite mejj nakulangan lang ako sa pillow head parang ang tipid. pero all in all good condition naman maganda. sadyang sa pillowhead lang talaga.,4
got my order! sobrang ganda nya. i love the quality of this product. worth the price super nakakatuwa ambilis din nadeliver hihi. thank you seller! will order again,3
maganda ang tela,4
ang ganda and very light and good for a very tiny bag,3
verygood sana lang magtagala..mabilis sya magpainit ng tubig nagustuhan ng asawa ko...sorry late na yung pag rate ko sa item kasi gusto ko muna subukan bago mag rate,3
received very nice thank you. ginamit ko siya sa table ko,3
"10/10 rate ko hindi ko pa po nagagamit , thankyou kay kuya driver kahit na umuulan dineliver po niya .",3
"sakto lang sya thanks seller and rider, well packaged.",4
okay sya. gusto ko talaga ng di malaki para kasya sa bag. fast delivery and complete delivery. thanks seller.,3
"good just recieved my item and i like it, medyo maliit pero ok lng. thank you kay seller..",3
the product arrived in good condition. maganda po and mura. wala naman stains or so whatever kaya goods na goods. thank you!,3
sobrang ganda uulit ulit thank you so much,3
my order is green but black ang dumating?,2
"ang gandaaaaaaaa! kumpleto at tama lahat ng design, ganda din ng packaging and yung fake nails na walang box nakabubble wrap lang sya walang plastik pero meron pala nakahiwalay lang pala yung 4 plastik nya ang kulet nagreresponse din si seller thankyooooou will order again.",3
"okay!!! for the price... the quality is good wala naman damage yung narecieve ko okay na din siya kumpleto naman yung binigay sakin ng seller, sana nexttime ganun ulit",3
"maayosa ang packaging,legit ang product,malaki sa ineexpect me.salamat sa kindness ng store owner at delivery mam.recommended ko po.try ninyo po sa ibang bibili",3
i bought it for my friend kaya di ako napag pic pero na try ko sya at super smooth sya gamitin. i recommend it sa mga digital artist talaga,3
narecieve ko agad ang bilis tlga process ng jnt tska ni seller kaso yon facemask kulay white lng png boy yon pinili ko eh pero dumating plain n white..pero okay nmn lhat well package ..,3
"ok nman pink order ko pero prang red sya in person, ok na din bsta safe sa lamok or ibang insekto ang baby apo ko",3
"photo and video not related di ko n alam kung nakailang order n ako dito, sobrang sulit kasi at napakaganda ng quality",3
okay naman muka naman matibay thankyou seller mas maganda sa personal,3
pan tatlo ko ng order to. thanks kay seller shala ng umbrella ko,3
"great natanggal agad yung brush dun sa brow tapos yung liner may moment na buobuo yung ink. although, matagal naman matanggal and smudge proof sila. yung mascra hassle matuyo so need mo talga tumapat sa efan after.",4
"okay naman sya although i still have to observe kung effective sya as shown in the video. napansin ko lang is kahit hndi naka timer, may certain time namamatay sya.",4
ang ganda ng kulambo grabeee thank you po sa pa freebiessss na walong mittens ang bongga talaga,3
it's actually good but the mic has a problem it's nice. i can hear the music clearly but the problem is the mic. all you can hear is the sound from the little buttons of the mic and it sounds like a knock,4
ordered 2.2.22 delivered 2.4.22 super bilis ng ng shipment legit ang product maganda ang material,3
rose gold maganda sya at mabilis ma deliver,3
sa may mga balak kumuha niyo kuha na po kayo dahil dipu kayo magsisi dahil napaka ganda ng quality at ang linaw ng bose's na marinig mo.,3
"very good ang ganda ng item, parang matibay din. hindi ako nagsisisi sa pagpili nito. we'll recommend to all .. actually, i bought also my sister.. thank shopee, thank you also seller. god bless your business",3
"ganda po lahat ng quality ng t-shirt, meron nga lang dumi yung iba pero okay lang. sana sa susunod wala na. thank you so much po!",3
ang gaganda tlga lahat.. 2nd order kona nito ee.. at mukang gusto kona ata bilhin lahat ng kulay.. haha salamat seller tama lahat lage pinadadala mo tamang size tamang kulay.. the best tlga un shop na ito di man sila ng sesend ng pic bago iship out un order mo,3
thank you po dumating na po napaka ganda po ng boxer shorts,3
wet mura lang din naman.dati na rin akong bumibili nito kasi mura lang talaga.thank you seller,3
im very disappointed hays. saglit lang magagamit dahol bitak agad yung gilid,1
"wala akong masabi. kudos sa seller, sana tumagal yun item, malinaw yun sounds thanks seller and kuya rider",3
plastic ideal gift for christmas! product is good and made of plastic. the stickers are cute. i a straw for smaller kids.,3
sobrang gandaaaaaaaa. size 6 ako at sakto sya sa akin. will complete all colors. excited ako kumpletuhin sya. thank you ulit seller. super suki nyo na ako. bekenemen. ahahaha,3
good quality ang ganda at verry nice din ng tunog,3
"my 3rd time to order on this shop, ang ganda talaga ng slipper na 'to ang lambot sa paa affordable pa and ang ganda ng fit sa paa.",3
thank you so much po seller..pina order lng po skin..sana magustuhan ng tita ko..para kc hindi mukang purple ee..hehe..,3
maganda sya same ung texture sa ibang wipes na mabibili sa mall. thank you seller will order again abcdefghijklmnopqrstuvwxyz,3
good quality material walang plastic na packaging yung item maganda yung tela. will update my ratings kung fit ba or hindi matagal yung delivery,3
ang ganda lahat ng order at ang bilis dumating nagustohan din ng anak ko salamat seller and salamat shopee pati kay kuya rider,3
super bilis idiniliver 2 days bicol area pa ako binilin ko lang si seller na need maishipped agad totoo nga dumating sa tamang oras salamat po and godbless,3
100% good condition salamat kay seller ang ganda ng sapatos sakto lang sa baby ko my allowance na konti. para magamit nya pa ng matagal at thanks kay kuya rider ang baet pa i order again,3
order received and maayos naman kasya sakin. may mga sinulid lang na hindi maayos na gupit (??) and pwede namang ako na lang mag gupit so no major damage or issue at all,4
"as usual, all items are complete! and quality! i love them, that i placed another batch of order. thank you dc collection, and shopee! sana manalo ko sa shopee milyonaryo! ty den sa freebie!",3
gumagana naman sya kinabahan ako nung una kase di gumagana mali lang pala pagkakabit ko nung ano hahahahahaah thnks po,3
may gas gas lng ng kunti but overall good naman lightweight sya pwede na thanks,4
dumating n ung order q at buti gumagana kc dumating cra ung cartoon nya,3
ganda po matibay kaysa sa mga ibang payong maraming salamat po god bless,3
"good product for its price mabilis malowbat yung case, parang isang charge lang ng earphones",4
"naka-bubble wrap naman safe ung parcel. ""walang sticker ung isa. "" saka kala korin kasama ung mga ibang 3d design like ung nka lagay sa post.",3
"great hindi siya white na white, may pagkablue gray tint siya. mukhang maganda naman at sana matagalang gamitan ito haha. fast delivery and i am happy with my purchase. thank you! may weight siya pero keri lang",3
ok nman gumagana lahat pro wrong color pnadala white inorder q pro pink ung dumating,4
ganda napaka ganda naman talaga consider the price goods na na goods may voucher pa na free shipping. atleast,3
yeheeyy thank u so much seller complete items parin nakuha ko.. highly recommended talaga itong shop na to ...thank u u din kuya rider dahil bait talaga nila,3
maganda po tsaka kung oorder po kayo make sure na malaklaki ang size,3
true ang ganda subrang nagustuhan ko order ulit ako next time,3
super nice talaga ang quality ng diaper nato.. ang bait bait pa po ng seller thankyou so much sir at sa pa freebies po sana wag napo tataas ang presyo dahil super worth it po talaga ng product nato alhamdulillah for having aa seller like him na super understanding,3
maganda po sya nagustuhan po ng asawa ko at anak ko thanks seller sulit nmn po satisfied po kmi thanks din sa delivery rider..,3
bilis maship. di ko na sya napicture'an kasi umalis ako nga bahay kanina pagbalik ko pinagkukuha na nila yung item. complete item naman. lagi ako naorder sa shop na toh ang ganda ng quality. very accomodating seller sila. i will surely buy again,3
nice thank u seller at kay kuya delivery. will buy again. 3 binili ko at binigay ko na sa pamangkin at cousin ko. matt naman ang sunod ko bilhin,3
"9/10 ganda ng boots. i think hindi talaga siya pang everyday use dahil sa itsura niya but i hope magtagal siya sakin. thank you po seller, will surely buy again in this store <3 <3 <3",3
comfortable to wear..very accomodating si seller ngsend sya ng poc bago e ship out.definitely will order again soon,3
"mild, gets powdery scent as it dries packaging is 11/10, nakabubble wrap siya then nakabox. wala rin na leak, very sosyal din ng bottle. +++nagsesend din muna ng product bago i-ship si seller. thank u poo^^",3
sakto sa presyo tamang tama tag lamig ngayon dito sa north bumili ako in case of emergency kahit walang sipon si baby pero sana di siya sipunin,3
mabilis siya dumating. di lang ganun kaganda quality since manipis siya (madali mabend) and di siya stainless. pero expected naman sa mababang price and nagagawa pa rin naman nya ang purpose nya so okay pa rin and worth it pa rin bilhin. thank you po seller,4
may pang birthday gift na ako sa pamangkin namin sana magustuhan nakakahiya naman sa tatay nyang singkit char lang happy 23rd birthday thank you inspi thank you kuya rider and courier of shopee express delivery salamat shopee,3
"ang ganda ng bra tama ang color at size na bnigay ni seller berygood talaga i will order again another color, 34 lang size ko knuha ko 36 pero sakto lang sya sakin",3
september 27 item shipped immediately and well-packaged. okay lang naman siya kahit sira sira yung karton kaso pang regalo kasi kaya dapat maayos.,4
super duper ganda ng fake nails. nagustuhan ng cousin ko. i will order again. thanks seller for this cute stuff. god bless po.,3
white ang cute kasyang kasya sa baby ko thank you so much seller klaseng mauulitan check out ko ulit ung isa sana maganda din,3
"nice, ang ganda po. solid, legit hawk bag. ang bilis din ng delivery, o order ulit ako sa susunod. thank you so much......",3
mabango thank you po pag deliver ok nman dumating sa akin safe.,3
maganda syaaa tyaka ambait ng taga dilever ty muchh,3
ang cute nang items na recieve kuna po maam/sir may sirah po dalawa eh sana po e check nyu ang items kung walang damage,3
wow! ang ganda ng quality nito. super sakto sa mga gamers like me. grabe! feeling ko professional gamer na ako kapag gamit ko to. tapos yung latency niya. grabe! super satisfied ako. nakakatuwa. sulit na sulit ang bayad ko. ang bait pa ni seller at super responsive din. maraming salamat.,3
my orders are complete...it was well packaged and shipped immediately as possible kahit may ecq.nagchat muna si seller nago palitan ng color ang isang item which is a good practice.my kid loves the training thumbler..,3
good ok nmn ung tablet. gumagana. meron lang konting damage sa ibba mkkta sa pang 4 na pics. sna na check muna mabuti bago na ship out ni seller. sbrang tgal dn sa courrier pa 4days na bago pa ndeliver. sna lang tumagal to. anyway slamat pa dn,4
mahina ilaw ng charger light...yon lang problema so far so good maganda naman sya kasi pangalawang order kuna to para sa kapatid ko malinaw speaker matagal malowbat 5-6hours bawat isa....so good thank you,4
mabilis nakarating sakin nakailang order na rin ako sa shop na to trusted na,3
i am satisfied ang ganda nang slippers. maganda kulay at quality.. thank you,3
nice wow thank u so much seller!! sobrang ganda nila and di ko expect na malaki pala yung moon!! hay thank u will order again,3
worth ang pera maayos ang mini electric fan sealed packaging parcel arrived safe seller is accommodating kind rider thankyou,3
maganda po at may quality parang matibay salamat po .,3
pen is nice and working fine sa tab and phone ko. pero may jitter pag sa chromebook ko. all is well and ok na din kesa wala. super tagal din dumation pero ok padin kasi umabot naman bago mag karon ng pasok. will buy again.,4
thank you po nang marami godbless po complete po lahat orders ko,3
okay sya maganda at sakto lang i will order again. ,3
maganda yung item wala akong masabi photo not related pero maganda ang tinda tsaka affordable sya thanks seller bibili ako ulit sa susunod!,3
may pagka cloud and sweet like candy syaa!! omg love ittt,3
"thank you very much seller for this, nagustuhan siya ng tita ko at katrabaho niya. ang issue lang ang pag identify ng sizes wala kasi naka indicate sa product, i hope na ma improve po ang mga flaws niyo. god bless you po.",3
maganda yung product worth it,3
thank you seller.. heheh sorry kng natagalan sa pag rate.. 5star.kau sken.. good quality nman ung products na naisend nyo saken.. and k kua rider thanks ang bait mopo.. god bless and ill order again soon.,3
perfect for hydration motivation complete orders and tama lahat ng kulay .. very appreciated po god bless *not the actual vid and photo but assure you this is the right store you were looking for this kind of order,3
matibay maganda and classy hindi nakakasugat ng paa very accommodating si seller salamat po pasensya sa late review,3
good mabilis yung pagdating ng order hehe next time dito ulit ako oorder true to size talaga,3
glossy maganda po siya quality den pero maliit lang siya kaya pala mura but maganda siya sa lips and tips lang wag gaano kapalan ang pag lalagay kasi matapang ako color,3
ok namn po mbilis din po ndiliver.,3
good maganda sya.sakto sa loob ng bahay. ginagamit namin ilw kapag matutulog na..masaya ang mga jonakis. bili na kayo.good quality ang product ni seller. worth it to buy,3
"the seller is good and the items its nice but just i don't like the smells of clothes it's like na nakulob na damit and just a little wet., so confuse if it's new or notanyways thanks for fast transaction.",4
rubber outsole tnx seller good quality namn at matibay order ulit ako ibang color nmn.. tnx dn kuya driver,3
very excellent product for filipinos ,3
perfect true to size..mag oorder ako ulit sobrabg nagustuhan ko ..and napka afford..,3
sakto lang for its price,4
ang ganda. relaxing sya no need ng lamp sa gabi. ang ganda talaga may choices pa ng kulay thank you seller. all working oati yung remote thankyou thankyou thankyou,3
disappointed lang kasi iba naman pinadala na order ko. kung wala sana huwag na lang palitan or bago sana palitan ng ibang item pwede naman magtanong if ok para walang negative feedback. hindi yung basta na din lang makabenta. ang mga tindera naman sana eh maging sensible hindi yung walang,1
maganda po ang tela nya. panregalo ko ito sa pasko nag iipon na ako eh. hahahahaha. thank you so much shopeee and seller ..,3
ang laki pala worth the price thanks seller . order kami ulit para sa mga kiddos,3
"its cute! comfy xa suotin at malambot. true to size din po ung sizing nia no need to adjust. tama din kulay pinadala ni seller, sayang nag order ndin sna ako ibng kulay. sulit po. thank u seller ambilis din dumating. buy na kau, ganda xa promise",3
wonderful! sobrang ganda magugustuhan ng bf ku 2.. thank you so much seller will order again gift for my little sistah,3
ok naman sia akala ko nd sia kasya kc nung nkita ko mejo mlaki ung cup nung sinukat ko sakto lng nilabhan kona try ko suotin bukas kung conpi. sa katawan. pag maganda i will order again hehe di lng isa hehehe,3
thankyou po sa uulitin,3
suitable for outings quality for a lower price. dito na ulit ako bili sulit kesa sa mamahalin natutuklap dn.,3
"very cheap pero it serves it's purpose. maganda at mukhang matibay, malakas din ang light. medyo nagtitilt lang yung light pag mabigat yung phone pero maganda parin sya.",4
"malakas ung,hangin kumpara s neck fan thank,you seller tama ung order n npdla sna tumagal,1 lng inorder ko kase nag order ako 3 s ibang shop kase order un skn kaso kulang ng 1 pinadla ni,seller kya nagtry aq dto 1 lng muna para sure n d mloko,sna next order",3
best shop 2nd order ko sa shop na to ang bait ng seller very accommodating tlgang shinip nya kagad at nagfollow up sa courier thank you seller your da best till next transaction again im glad i found your shop tnk u din sa shoppee express buti po naship nyo,3
thank you po seller po ang ganda po ng heater. very conveniet po gamitin.,3
"got my order yesterday, fast delivery dahil next week pa talaga sya gagamitin. hopefully bumagay sya sa daliri ng sister ko. thank you seller, shopee at kay rider",3
"although alang konek sa binili ko kc naibigay ko na bgo ko pa mapicturan..sana ok xah at magtagal..thank you...ok nmn xah..fast delivery...,sana lng magtagalthank you...ok nmn xah..fast delivery...,sana lng magtagalthank you...ok nmn xah..fast delivery...,sana lng magtagalthank you...ok nmn xah..",3
ok naman as of now walang defect at maayos na nagagamit. love the color. thanks po.,3
"the product works great, medyo natakot lang kami nung dumating kasi yupi yupi yung kahon pero noong binuksan naman namin ay wala naman damage. we haven't tested the solar panel yet.",3
"matubig at mabasa. okay na okay para sa baby po. will surely order again kasi mabenta dito sa amin. ung wipes, un sold out.",3
very happy po kasi maingat na nai-deliver ngayon kahit na kahapon ko lang na-order.. maraming salamat po seller at sa nagdeliver din. god bless po,3
super bilis ng delivery as in pag ka order ko the night before kinabukasan delivered na. mabait yung seller and pinakita muna yung product. maganda yung pants and sakto lng talaga sakin.,3
maayos naman yung order kong dumating. walang sira at ang gaganda din nang quality. okay sya sa presyo niya. yung tent net for baby ang ganda akala ko maliit lang pero ang laki pala.,3
"will surely buy again sa shop nato kompleto lahat ng items saka mabilis dumating, nacancel lanh ung isang order ko before kase d na bumalik kinabukasan ung nagdedeliver pero anyways goods lahat^^",3
sulit maganda nagustuhan ng kapatid ko definitely will buy again thank you seller satisfied customer here,3
sira yung isang pares.. parang 2nd hand yung binigay sa akin..,4
6pcs orders complete sakto lahat walng kulng nasunod ung mga kulay no damage thank you seller,3
i ordered pink pero orange dumating.dissapointed ako na d nasunod ung order ko.. but the product is in good condition nmn.. ok na sa price nya.. atleast hindi sira at pwedemagamit.. still ill give 5 star kc importante ung magagamit ko nmn.. thank u seller..,1
10/10 salamat shopee salamat seller kudos kay rider ganda ng item mura na shala pa gusto ko ito pwede sya sa malapad ang paa.,3
"item was shipped promptly and received well. mukhang maayos naman yung pajamas. with zippers sa gilid. haven't really checked as they need to go to the laundry. thanks, seller.",3
ang cucute po tsaka makaapal ang tela,3
super worth it yung binayad ko tama din yung size na dumating saakin and comfy suotin. will order again next time!!,3
100% ganda po bagay kay baby kahit ano porma nag adjust lang din ako ng size. thanks seller,3
